itemId;categoryId
162799;221
7701;221
20746;221
91798;221
455705;221
59260;221
313031;221
80799;221
48397;221
354159;221
271807;221
493521;221
136875;221
235751;221
199197;221
338488;221
491769;221
126788;221
108637;221
124327;221
235755;221
543147;221
203547;221
70069;221
214694;221
91906;221
303940;221
214696;221
543118;221
70070;221
131689;221
519914;221
435659;221
539776;221
348449;221
709911;221
390295;221
293579;221
621742;221
108646;221
169749;221
289563;221
441789;221
328406;221
256099;221
15280;221
214705;221
214706;221
91916;221
171806;221
299;221
7756;221
80839;221
48419;221
423243;221
91957;221
48448;221
450404;221
612476;221
20798;221
500636;221
527076;221
540501;221
59404;221
308587;221
412414;221
824;221
383191;221
31149;221
159653;221
365922;221
240747;221
305491;221
425731;221
134642;221
279285;221
240803;221
426265;221
2460;221
521110;221
396008;221
364681;221
419710;221
385168;221
2490;221
127443;221
357955;221
73910;221
329532;221
339224;221
248215;221
478314;221
682720;221
540561;221
467248;221
198244;221
187954;221
196860;221
250195;221
412265;221
571902;221
208441;221
267699;221
221732;221
116808;221
267703;221
447076;221
445211;221
228916;221
450082;221
478719;221
196953;221
172620;221
418697;221
176743;221
232431;221
102131;221
33423;221
140204;221
23581;221
172799;221
76843;221
434402;221
379433;221
418644;221
247485;221
544287;221
666289;221
307755;221
252634;221
593822;221
158384;221
5620;221
72918;1068
139986;1068
105796;1068
26215;1068
475;1068
405977;1068
41931;1068
10444;1068
10613;1068
10697;1068
67223;1068
402949;1068
178048;1281
210324;1281
27887;1281
120190;1281
34054;1281
225522;1281
87985;1281
271122;1281
58093;1281
80009;1281
425893;1281
69937;1281
264199;1281
15308;1281
59433;1281
214908;1281
30439;1281
59601;1281
92494;1281
71030;1281
49329;1281
38794;1281
318386;1281
60576;1281
49700;1281
170041;1281
8978;1281
50644;1281
72281;1281
538376;1281
187195;1281
484844;1281
209301;1281
83698;1281
211175;1281
97352;1281
31900;1281
83846;1281
83848;1281
97574;1281
62365;1281
146303;1281
9500;1281
51519;1281
31998;1281
97980;1281
27218;1281
32122;1281
40988;1281
16695;1281
41670;1281
2583;1281
63389;1281
52553;1281
116468;1281
170349;1281
2725;1281
84990;1281
74302;1281
170388;1281
74959;1281
10583;1281
127654;1281
64567;1281
292659;1281
86154;1281
17755;1281
65003;1281
119064;1281
33536;1281
43481;1281
179610;1281
76189;1281
3971;1281
188763;1281
11625;1281
66468;1281
105906;1281
197249;1281
67212;1281
24131;1281
198641;1281
88651;1281
263776;1281
123483;1281
396326;1281
56698;1281
247589;1281
284604;1281
388466;1281
488267;1281
232862;1281
227878;1281
6255;1281
13762;1281
36151;1281
29595;1281
13789;1281
6294;1281
19691;1281
410593;1281
408676;1281
90294;1281
47309;1281
14111;1281
14113;1281
90419;1281
14244;1281
14245;1281
69060;1281
80211;1281
375744;1281
378823;1281
376960;1281
374787;1281
84823;905
10321;905
75077;905
64291;905
10902;905
252468;905
3491;905
3492;905
75602;905
64854;905
118759;905
223656;905
102165;905
33409;905
86284;905
43178;905
33411;905
17809;905
105473;905
261312;905
122292;905
34513;905
6283;905
186129;905
252859;905
36206;905
79746;905
58193;905
6621;905
47403;905
107374;905
90405;905
79873;905
107410;905
79874;905
90494;905
136379;905
166342;905
14430;905
14431;905
90604;905
124015;905
80124;905
20292;905
20296;905
36976;905
58533;905
69515;905
7455;905
171689;905
30016;905
90903;905
58729;905
190559;905
80371;905
58832;905
107803;905
181869;905
7548;905
176042;905
25980;905
80465;905
15129;905
88;905
37225;905
30110;905
20619;905
69734;905
20620;905
7581;905
278287;905
58957;905
248947;905
406601;905
342135;905
91345;905
20650;905
338447;905
108176;905
30193;905
30194;905
203525;905
133993;905
15186;905
200571;905
178961;905
48224;905
7653;905
30205;905
190639;905
205044;905
20692;905
69909;905
208086;905
201;905
144409;905
37436;905
269005;905
108425;905
7695;905
356987;905
249;905
48335;905
166533;905
30258;905
91755;905
200588;905
171790;905
214595;905
30262;905
80761;905
80762;905
284923;905
278354;905
59230;905
20748;905
37502;905
69997;905
80763;905
7705;905
26092;905
234084;905
162804;905
168245;905
7805;905
256121;905
70198;905
30376;905
48536;905
92118;905
48546;905
59447;905
70213;905
278431;905
59600;905
26217;905
278439;905
457495;905
37891;905
15413;905
137038;905
299685;905
182090;905
109339;905
59683;905
48799;905
403428;905
134090;905
173905;905
470536;905
109477;905
109592;905
70621;905
606;905
402447;905
421952;905
259424;905
59890;905
180399;905
182174;905
200671;905
200678;905
236927;905
110201;905
70997;905
81750;905
110276;905
200703;905
30845;905
237063;905
152626;905
205151;905
180425;905
30847;905
21194;905
60213;905
216038;905
93661;905
308829;905
60232;905
272017;905
110365;905
110368;905
216169;905
237189;905
403729;905
137401;905
8346;905
945;905
71269;905
1000;905
8449;905
145170;905
8450;905
60623;905
8490;905
216731;905
171990;905
478425;905
71496;905
31111;905
60946;905
40165;905
274426;905
62044;905
21968;905
218986;905
1836;905
31818;905
177907;905
1847;905
202335;905
195175;905
1917;905
51328;905
97391;905
62253;905
40613;905
209315;905
138706;905
83898;905
279196;905
40815;905
27196;905
9602;905
97948;905
9604;905
32071;905
62574;905
62583;905
73354;905
22207;905
22212;905
16700;905
84123;905
230569;905
114878;905
73409;905
199586;905
51760;905
84179;905
32174;905
27271;905
84228;905
51873;905
405759;905
305551;905
220067;905
98414;905
16771;905
16772;905
187600;905
32214;905
22292;905
132268;905
305627;905
260225;905
210261;905
360306;905
279377;905
9960;905
41510;905
405718;905
63208;905
10008;905
279406;905
22470;905
27446;905
99446;905
2574;905
52423;905
116182;905
116228;905
116356;905
84873;905
41781;905
232300;905
74188;905
378551;905
2704;905
32636;905
228856;905
32639;905
99960;905
139469;905
85109;905
100188;905
277062;905
100341;905
74520;905
100346;905
10291;905
27625;905
17197;905
2861;905
134858;905
117117;905
277095;905
85307;905
286016;905
32832;905
188044;905
74663;905
286024;905
242906;905
27686;905
279585;905
159977;905
17294;905
230776;905
10445;905
409748;905
22847;905
27750;905
209452;905
22861;905
161815;905
17365;905
301831;905
101505;905
170487;905
10710;905
139979;905
17568;905
243958;905
404567;905
86053;905
101807;905
202650;905
183936;905
209498;905
23087;905
244110;905
75465;905
286209;905
33362;905
167293;905
174761;905
43147;905
3493;905
118807;905
223745;905
406881;905
208546;905
64933;905
174777;905
267958;905
279795;905
54045;905
227058;905
140243;905
207241;905
165539;905
33530;905
140357;905
119299;905
382795;905
65302;905
28111;905
43667;905
161975;905
54547;905
184267;905
65549;905
23508;905
188707;905
140778;905
33935;905
54999;905
193059;905
18103;905
65890;905
87324;905
120657;905
76769;905
11619;905
176923;905
132818;905
195687;905
11765;905
286577;905
156463;905
170768;905
398325;905
156517;905
125568;905
231203;905
105573;905
184779;905
297097;905
122408;905
23927;905
88363;905
179808;905
106075;905
149362;905
266106;905
67127;905
277849;905
181302;905
4763;905
277881;905
280393;905
34848;905
34849;905
286837;905
106891;905
280543;905
178558;905
142260;905
157346;905
142261;905
78578;905
12643;905
35106;905
12680;905
57335;905
143175;905
29317;905
35749;905
227815;905
5986;905
24948;905
13562;905
57852;905
47152;905
19641;905
178739;905
248768;905
47251;905
403249;905
68940;905
79722;905
79723;905
19842;905
387871;905
36407;905
29734;905
175764;905
6708;905
47425;905
136342;905
36655;905
416353;905
166336;905
173534;905
47520;905
201903;905
427110;905
14621;905
169591;905
379915;905
175929;905
69363;905
403390;905
395580;905
378710;905
200502;905
14788;905
25755;905
388312;905
411897;905
397596;905
375062;905
126671;905
381427;905
392201;905
136598;905
126672;905
382695;905
20374;905
376947;905
80261;905
396523;905
171677;905
178927;905
20446;905
169679;905
411454;905
394623;905
381362;905
381165;905
419022;905
381612;905
381056;905
379653;905
381496;905
388891;905
383225;905
376616;905
375972;905
379931;905
379220;905
389557;905
387726;905
183177;122
51732;122
219854;122
161604;122
220208;122
84338;122
32540;122
274731;122
290658;122
85919;122
64477;122
33209;122
23221;122
323296;122
86456;122
140251;122
244705;122
67683;122
225674;122
18826;122
78468;122
123559;122
28965;122
162259;122
4999;122
78474;122
189517;122
255487;122
189518;122
636723;122
208800;122
12676;122
68302;122
271622;122
142786;122
58216;122
79786;122
225955;122
47649;122
58446;122
58447;122
80054;122
166391;122
58451;122
252017;122
107753;122
37161;122
80435;122
190578;122
48023;122
324150;122
15097;122
166512;122
69853;122
129148;122
256054;122
173805;122
253027;122
91566;122
214455;122
37474;122
245;122
108450;122
48317;122
91737;122
276030;122
30476;122
92559;122
7976;122
20951;122
48824;122
152327;122
176132;122
38029;122
81303;122
571;122
70534;122
30557;122
234127;122
168295;122
173941;122
30674;122
236646;122
8129;122
70787;122
131809;122
8182;122
70863;122
93324;122
724;122
93347;122
8202;122
8203;122
38355;122
741;122
15649;122
38429;122
49261;122
30793;122
30841;122
799;122
169875;122
49352;122
110569;122
81972;122
145103;122
49540;122
60449;122
8375;122
49543;122
161283;122
110677;122
161286;122
237387;122
935;122
406988;122
26509;122
15795;122
82081;122
1012;122
49777;122
26554;122
1056;122
1107;122
383299;122
217069;122
212200;122
186915;122
8729;122
153132;122
153160;122
82717;122
346188;122
337139;122
39976;122
72392;122
96259;122
61726;122
50815;122
26922;122
16344;122
40153;122
61816;122
27038;122
62038;122
62039;122
153746;122
16462;122
83653;122
27075;122
97246;122
161521;122
27092;122
1897;122
114189;122
1972;122
31938;122
163241;122
138729;122
32037;122
439416;122
132200;122
300968;122
298142;122
32048;122
62543;122
176498;122
73563;122
16781;122
205414;122
341006;122
98683;122
41295;122
187704;122
52190;122
32514;122
17073;122
41821;122
257306;122
42046;122
42048;122
281873;122
117821;122
344256;122
3184;122
139929;122
53579;122
274930;122
183907;122
33328;122
147793;122
33469;122
43326;122
54075;122
75726;122
86404;122
75734;122
147969;122
135099;122
65052;122
75833;122
54171;122
75834;122
65085;122
65092;122
11064;122
244779;122
148096;122
197059;122
119361;122
132656;122
272999;122
102714;122
33628;122
54361;122
86670;122
102902;122
167371;122
54627;122
65514;122
11325;122
127871;122
11374;122
28228;122
11387;122
65691;122
44021;122
3960;122
156102;122
4010;122
11593;122
127941;122
87489;122
121532;122
176948;122
11872;122
105259;122
11876;122
34398;122
105287;122
167520;122
148987;122
66735;122
105697;122
4492;122
66815;122
77536;122
77622;122
88434;122
149389;122
247554;122
56454;122
106736;122
4828;122
56563;122
67473;122
78250;122
562218;122
291546;122
142431;122
150078;122
200218;122
198772;122
157895;122
167805;122
459096;122
35621;122
126043;122
194386;122
185753;122
35624;122
130960;122
185867;122
35735;122
19388;122
171197;122
128539;122
68580;122
151445;122
126177;122
131076;122
546873;122
381415;122
374757;122
36171;122
133570;122
29592;122
377780;122
169434;122
247762;122
171308;122
6287;122
25141;122
173390;122
392490;122
164336;122
203285;122
19726;122
232918;122
126316;122
235010;122
374765;122
36612;122
126420;122
128843;122
47459;122
36778;122
69169;122
234009;122
36779;122
197619;122
162654;122
383341;122
201916;122
80024;122
414677;122
166411;122
398289;122
20315;122
133904;122
168174;122
80224;122
7440;122
176019;122
20483;122
176022;122
388608;122
375309;122
377910;122
382637;122
401295;122
425534;122
380813;122
378239;122
380393;122
380151;122
389678;122
281581;614
212519;614
183546;614
246364;614
157439;614
162504;614
79651;614
284794;614
47258;614
47927;614
107749;614
69655;614
348409;614
171851;614
228233;614
645;614
177656;614
59908;614
15567;614
59949;614
70759;614
110475;614
377560;614
31033;614
15904;614
97209;614
249795;614
40681;614
83934;614
159774;614
98008;614
146484;614
73789;614
27380;614
10052;614
170325;614
32614;614
117263;614
100643;614
283850;614
125156;614
139846;614
3444;614
33483;614
103146;614
103234;614
87125;614
18034;614
286423;614
4131;614
23676;614
207388;614
67123;614
29338;614
427250;614
136463;614
133812;614
381690;614
381109;614
384340;614
438359;614
398486;614
336645;843
108478;843
80752;843
7699;843
7700;843
37495;843
252;843
249014;843
59319;843
59372;843
70129;843
303979;843
134035;843
59373;843
7796;843
59377;843
169756;843
59381;843
331230;843
214792;843
345;843
214793;843
275994;843
20819;843
20820;843
214810;843
178987;843
59487;843
394;843
48662;843
20898;843
81082;843
59613;843
37885;843
525;843
59679;843
48781;843
215224;843
30516;843
169799;843
144714;843
59740;843
231987;843
70529;843
180372;843
144725;843
397641;843
59746;843
403264;843
48861;843
38028;843
30556;843
417701;843
8020;843
81304;843
144730;843
295833;843
215344;843
152332;843
488815;843
351437;843
509633;843
131756;843
253215;843
109512;843
15461;843
262107;843
92741;843
287439;843
48885;843
109571;843
308647;843
152473;843
259451;843
236824;843
349964;843
137266;843
70873;843
15607;843
8225;843
70912;843
110095;843
278586;843
458121;843
93495;843
137304;843
328614;843
110159;843
152575;843
30785;843
236937;843
60139;843
144940;843
249226;843
168344;843
21163;843
152581;843
308802;843
276183;843
26398;843
232031;843
21225;843
93837;843
264481;843
152689;843
166671;843
291922;843
71320;843
8421;843
26499;843
21325;843
211043;843
200758;843
390300;843
445142;843
350078;843
8636;843
506204;843
71660;843
124568;843
134287;843
71713;843
134297;843
475934;843
72019;843
249528;843
182630;843
238545;843
272217;843
368415;843
137989;843
21606;843
252174;843
137994;843
314173;843
238597;843
519239;843
82795;843
166792;843
153234;843
283364;843
174164;843
334587;843
39634;843
153244;843
514081;843
594841;843
82804;843
72072;843
195069;843
1434;843
514983;843
296133;843
475923;843
351687;843
21654;843
217759;843
217760;843
199440;843
61430;843
174221;843
50822;843
511522;843
113635;843
159693;843
182944;843
40449;843
1825;843
138546;843
132140;843
31834;843
40745;843
40747;843
206884;843
134587;843
27152;843
97649;843
253900;843
362417;843
269908;843
2187;843
2189;843
114970;843
73462;843
276827;843
198126;843
174392;843
98296;843
9729;843
2236;843
84248;843
84382;843
73732;843
315273;843
350362;843
322889;843
528527;843
32402;843
267617;843
52396;843
398855;843
63802;843
129963;843
250259;843
234455;843
42292;843
17276;843
369441;843
222208;843
315943;843
22858;843
32991;843
367637;843
192476;843
22946;843
117923;843
503352;843
277217;843
127666;843
179525;843
364865;843
310921;843
180981;843
352120;843
127711;843
474119;843
17668;843
155467;843
192669;843
140185;843
263234;843
376570;843
23273;843
28078;843
224255;843
321337;843
284096;843
119822;843
207293;843
140598;843
140602;843
245655;843
184285;843
28238;843
225289;843
148485;843
441776;843
65952;843
410466;843
409665;843
28384;843
121237;843
18233;843
148764;843
282306;843
188927;843
11745;843
77062;843
55560;843
559376;843
261205;843
233664;843
121732;843
429207;843
178438;843
44891;843
4381;843
208674;843
268370;843
381467;843
23896;843
172939;843
261301;843
34553;843
195771;843
4580;843
359096;843
170848;843
149279;843
67003;843
382853;843
452650;843
181322;843
24203;843
273506;843
24206;843
34882;843
18775;843
35313;843
157920;843
181452;843
135802;843
89767;843
128412;843
143228;843
158403;843
194340;843
484646;843
46891;843
461886;843
126047;843
203214;843
175629;843
230040;843
19640;843
36149;843
406949;843
178738;843
456444;843
204774;843
198924;843
6256;843
13763;843
375952;843
211764;843
211765;843
25117;843
393780;843
405433;843
136158;843
398477;843
164331;843
441600;843
36159;843
405206;843
6265;843
6399;843
463952;843
380866;843
178801;843
166302;843
206359;843
378800;843
177394;843
36587;843
36588;843
25436;843
520024;843
79832;843
409638;843
133705;843
505863;843
166324;843
461052;843
79845;843
25452;843
416548;843
131323;843
379721;843
131326;843
407724;843
128864;843
58313;843
6860;843
180160;843
376938;843
203365;843
397034;843
437173;843
131495;843
7188;843
161014;843
383108;843
394168;843
397767;843
180215;843
206448;843
7203;843
25713;843
90690;843
90691;843
90692;843
90693;843
47707;843
90694;843
58504;843
133908;843
418534;843
166442;843
175994;843
20442;843
25872;843
408385;843
374954;843
393130;843
402801;843
416963;843
409680;843
442994;843
394595;843
388666;843
404191;843
381114;843
396197;843
389239;843
414312;843
410621;843
394200;843
411875;843
3777;415
87800;415
104956;415
69030;415
90587;415
211921;415
108157;415
7650;415
20679;415
80632;415
37741;415
26276;415
93627;415
93666;415
49324;415
21836;415
31893;415
368508;415
16650;415
315374;415
310323;415
27673;415
89930;415
171372;415
391419;415
115478;989
85752;989
101288;989
118405;989
108463;989
38349;989
26706;989
154811;989
64123;989
64979;989
76942;989
23695;989
122039;989
57040;989
46498;989
150256;989
57470;989
180130;989
36453;989
58178;989
545550;989
384455;989
98388;1080
37252;1080
58951;1080
37253;1080
107981;1080
69764;1080
69765;1080
37254;1080
80541;1080
108010;1080
30135;1080
37284;1080
108042;1080
59005;1080
138;1080
91371;1080
80586;1080
214323;1080
108121;1080
271764;1080
91377;1080
37322;1080
37329;1080
59024;1080
59025;1080
226197;1080
256051;1080
235442;1080
464734;1080
398701;1080
108235;1080
59082;1080
108236;1080
108237;1080
108240;1080
80707;1080
108390;1080
20773;1080
48395;1080
226216;1080
70059;1080
59295;1080
37586;1080
48425;1080
20785;1080
37587;1080
92032;1080
176094;1080
134037;1080
348;1080
70154;1080
108778;1080
214800;1080
92034;1080
26146;1080
264229;1080
494;1080
144676;1080
342320;1080
8029;1080
38128;1080
161211;1080
357121;1080
109760;1080
197801;1080
197803;1080
186541;1080
259425;1080
186543;1080
21079;1080
59937;1080
124468;1080
21162;1080
274056;1080
30830;1080
8261;1080
237029;1080
186665;1080
110833;1080
266958;1080
168403;1080
304598;1080
383821;1080
191638;1080
97106;1080
21990;1080
51185;1080
438200;1080
267329;1080
22030;1080
97288;1080
113953;1080
97310;1080
40572;1080
252247;1080
146305;1080
40723;1080
62384;1080
62385;1080
176449;1080
73158;1080
138845;1080
84124;1080
191851;1080
491494;1080
419839;1080
9745;1080
470873;1080
211230;1080
9816;1080
180760;1080
73747;1080
441919;1080
139119;1080
32377;1080
329501;1080
176529;1080
310176;1080
357929;1080
260266;1080
22451;1080
154395;1080
84657;1080
348996;1080
52334;1080
283716;1080
315763;1080
100235;1080
154831;1080
53004;1080
100633;1080
252387;1080
139761;1080
195463;1080
135003;1080
118268;1080
42910;1080
479811;1080
223548;1080
53856;1080
210418;1080
347749;1080
292716;1080
389514;1080
125322;1080
420007;1080
302251;1080
311250;1080
363190;1080
125377;1080
28165;1080
43953;1080
140760;1080
11431;1080
167434;1080
291044;1080
181155;1080
261295;1080
179785;1080
420298;1080
181223;1080
293152;1080
164011;1080
28875;1080
289351;1080
35571;1080
411011;1080
171502;1080
442081;1080
386966;1080
382231;1080
403297;1080
22286;780
84286;780
9900;780
63063;780
42266;780
74676;780
10566;780
3145;780
3146;780
3147;780
101196;780
86022;780
17662;780
43098;780
147816;780
10987;780
45033;780
55880;780
88131;780
123756;780
47455;780
20334;780
90756;780
7312;780
7313;780
228091;780
271713;780
47854;780
80258;780
69506;780
47856;780
14974;780
80317;780
69562;780
47915;780
58739;780
27;780
76;780
77;780
69706;780
78;780
166505;780
58940;780
15136;780
70095;780
7792;780
59722;780
30551;780
59737;780
30554;780
570;780
26260;780
573;780
92723;780
38069;780
81352;780
59802;780
162868;780
297634;780
171886;780
26297;780
49019;780
144814;780
168337;780
21146;780
269266;780
38444;780
196447;780
308805;780
81719;780
21183;780
49347;780
30902;780
93835;780
8322;780
145048;780
38610;780
131841;780
26613;780
269446;780
15964;780
21442;780
8627;780
39254;780
31220;780
313966;780
21478;780
166751;780
145469;780
169991;780
217285;780
39408;780
50184;780
71891;780
95113;780
177781;780
71908;780
39739;780
238821;780
39742;780
294099;780
40057;780
343191;780
228595;780
83451;780
51096;780
21955;780
206858;780
16504;780
40965;780
41092;780
199592;780
257122;780
41181;780
10270;780
134850;780
10271;780
32754;780
85301;780
100746;780
100747;780
32893;780
27712;780
85472;780
74771;780
64011;780
42441;780
32971;780
382533;780
270376;780
234489;780
10607;780
10657;780
53494;780
64375;780
64385;780
33165;780
42779;780
132525;780
42787;780
53525;780
3274;780
3277;780
3284;780
33205;780
75283;780
33225;780
75436;780
101869;780
165507;780
33355;780
10929;780
10993;780
43372;780
43381;780
43389;780
86509;780
230927;780
17869;780
76033;780
170616;780
76685;780
104214;780
271001;780
122060;780
213278;780
293104;780
268443;780
56096;780
156853;780
45351;780
261382;780
268475;780
368853;780
149337;780
156868;780
149338;780
34679;780
24040;780
122850;780
77810;780
181271;780
12154;780
88468;780
88495;780
4741;780
162194;780
56553;780
67699;780
12536;780
273637;780
135746;780
472489;780
268869;780
143293;780
35606;780
143413;780
158576;780
29301;780
151073;780
19304;780
68512;780
90029;780
47035;780
47049;780
36077;780
36246;780
196110;780
164356;780
47223;780
25208;780
79750;780
419266;780
168020;780
6655;780
14182;780
199009;780
136387;780
131361;780
36846;780
25752;780
171645;780
7366;780
20451;780
378725;780
392984;780
391240;780
388487;780
396408;780
377197;780
446998;780
383883;780
383456;780
2255;1063
2320;1063
2323;1063
84398;1063
62946;1063
16869;1063
9888;1063
32334;1063
2410;1063
52111;1063
2411;1063
265086;1063
98867;1063
250003;1063
2416;1063
73799;1063
167039;1063
124970;1063
115710;1063
84610;1063
41458;1063
139173;1063
265113;1063
52226;1063
63147;1063
187722;1063
84612;1063
267570;1063
9981;1063
63186;1063
41509;1063
163370;1063
32441;1063
168704;1063
252328;1063
115833;1063
52287;1063
241591;1063
343728;1063
134741;1063
73948;1063
16953;1063
9995;1063
9996;1063
63201;1063
22462;1063
52291;1063
154412;1063
220778;1063
84673;1063
241604;1063
9999;1063
10000;1063
99219;1063
41544;1063
52292;1063
170306;1063
99220;1063
159877;1063
32461;1063
32462;1063
52296;1063
63204;1063
41546;1063
52298;1063
16956;1063
10002;1063
2519;1063
63205;1063
84675;1063
27443;1063
52299;1063
99235;1063
99236;1063
270093;1063
396216;1063
257269;1063
125003;1063
10110;1063
180816;1063
41810;1063
22570;1063
52816;1063
63724;1063
100245;1063
74777;1063
85478;1063
53119;1063
250410;1063
101393;1063
118020;1063
27832;1063
424283;1063
76927;1063
4186;1063
121213;1063
584327;1063
156345;1063
87625;1063
121282;1063
11707;1063
4211;1063
34233;1063
127973;1063
121481;1063
34276;1063
167501;1063
246258;1063
12090;1063
77676;1063
23989;1063
229452;1063
28658;1063
88379;1063
4575;1063
125624;1063
45265;1063
135472;1063
166052;1063
107119;1063
68474;1063
158487;1063
46867;1063
13179;1063
297443;1063
255897;1063
35602;1063
57664;1063
123709;1063
201687;1063
68481;1063
46875;1063
57665;1063
89891;1063
68482;1063
46879;1063
200277;1063
57770;1063
123754;1063
29462;1063
47085;1063
36005;1063
47096;1063
36011;1063
13858;1063
273778;1063
252866;1063
47217;1063
107274;1063
58036;1063
68922;1063
128742;1063
68926;1063
79712;1063
14009;1063
14011;1063
58135;1063
186144;1063
68928;1063
333868;1063
25454;1063
235053;1063
90706;1063
136571;1063
90757;1063
261906;1063
246668;1063
80177;1063
321983;1063
199107;1063
336589;1063
25774;1063
144181;1063
58588;1063
7327;1063
107518;1063
14838;1063
14839;1063
246671;1063
159227;1063
7382;1063
175974;1063
166449;1063
47811;1063
129057;1063
58633;1063
395039;1063
58634;1063
14893;1063
7383;1063
124122;1063
90841;1063
47867;1063
80262;1063
7452;1063
90845;1063
47869;1063
107569;1063
107570;1063
80265;1063
211901;1063
37008;1063
544763;1063
37028;1063
213996;1063
80312;1063
164716;1063
166483;1063
80343;1063
47946;1063
58777;1063
80355;1063
299384;1063
252990;1063
197686;1063
359332;1063
235234;1063
15109;1063
20597;1063
199159;1063
166501;1063
37189;1063
37190;1063
91145;1063
58887;1063
144294;1063
107884;1063
79;1063
151903;1063
15113;1063
235266;1063
194810;1063
58908;1063
200551;1063
402408;1063
15120;1063
69730;1063
26000;1063
203517;1063
37243;1063
248931;1063
26002;1063
235355;1063
91296;1063
194818;1063
48159;1063
7619;1063
30156;1063
30157;1063
20642;1063
108089;1063
20643;1063
69812;1063
80589;1063
26024;1063
91391;1063
145;1063
7631;1063
235515;1063
108285;1063
196353;1063
202025;1063
108407;1063
91670;1063
129163;1063
129165;1063
48302;1063
261984;1063
235662;1063
235663;1063
37510;1063
214609;1063
214632;1063
277;1063
7733;1063
15269;1063
48406;1063
20791;1063
249018;1063
15301;1063
209992;1063
59371;1063
59390;1063
231955;1063
70178;1063
129204;1063
371;1063
108854;1063
375;1063
214855;1063
197758;1063
134051;1063
342270;1063
37751;1063
7866;1063
264258;1063
59546;1063
70317;1063
109076;1063
109087;1063
92316;1063
81094;1063
59576;1063
92371;1063
92426;1063
179005;1063
48703;1063
297608;1063
129243;1063
545;1063
547;1063
162860;1063
203594;1063
38019;1063
583;1063
92736;1063
152344;1063
137138;1063
30640;1063
38156;1063
169818;1063
234141;1063
134125;1063
26327;1063
169829;1063
236644;1063
662;1063
131791;1063
283113;1063
49113;1063
230267;1063
70805;1063
159427;1063
162900;1063
60024;1063
169843;1063
161238;1063
93466;1063
81665;1063
179062;1063
176184;1063
171933;1063
164868;1063
38467;1063
253325;1063
126907;1063
285142;1063
81741;1063
259495;1063
93600;1063
212099;1063
256375;1063
93602;1063
71084;1063
202138;1063
159459;1063
15708;1063
60276;1063
389495;1063
186690;1063
49375;1063
60277;1063
216134;1063
21209;1063
60283;1063
159470;1063
169887;1063
216206;1063
49430;1063
226343;1063
38645;1063
49501;1063
900;1063
134203;1063
134204;1063
60431;1063
38764;1063
38819;1063
82088;1063
998;1063
49666;1063
186766;1063
110898;1063
131884;1063
423419;1063
164933;1063
169937;1063
131903;1063
8541;1063
26579;1063
8543;1063
176236;1063
131906;1063
1099;1063
129405;1063
127009;1063
176252;1063
163006;1063
8651;1063
71691;1063
16004;1063
16005;1063
1222;1063
31222;1063
371266;1063
124590;1063
1256;1063
61033;1063
16039;1063
293996;1063
8696;1063
71911;1063
16075;1063
191231;1063
21542;1063
31356;1063
124627;1063
153187;1063
159567;1063
39540;1063
31399;1063
82832;1063
129518;1063
314206;1063
50448;1063
238763;1063
346139;1063
39755;1063
145764;1063
31472;1063
170037;1063
378157;1063
61521;1063
187099;1063
61522;1063
21723;1063
409587;1063
61523;1063
95904;1063
389650;1063
342995;1063
272276;1063
683123;1063
83002;1063
61532;1063
26853;1063
200856;1063
16232;1063
8955;1063
31506;1063
83064;1063
174210;1063
163127;1063
165054;1063
419560;1063
96058;1063
314365;1063
233267;1063
218073;1063
31515;1063
61605;1063
256792;1063
138207;1063
61610;1063
163133;1063
138210;1063
134429;1063
112802;1063
16267;1063
39934;1063
1558;1063
112819;1063
208262;1063
205291;1063
72375;1063
39984;1063
61668;1063
9076;1063
134449;1063
1630;1063
61752;1063
31630;1063
26973;1063
21885;1063
300686;1063
177880;1063
83415;1063
132104;1063
40276;1063
9223;1063
21910;1063
31710;1063
159665;1063
21914;1063
146061;1063
239878;1063
83571;1063
83574;1063
97097;1063
210181;1063
22054;1063
1933;1063
40625;1063
9438;1063
1978;1063
22097;1063
281526;1063
170181;1063
16568;1063
40836;1063
191796;1063
40863;1063
40864;1063
134610;1063
163280;1063
73251;1063
62556;1063
16679;1063
146438;1063
240742;1063
228700;1063
267483;1063
73524;1063
98447;1063
174406;1063
73567;1063
163319;1063
62844;1063
165229;1063
115158;1063
98463;1063
124906;1063
174410;1063
203941;1063
230598;1063
166994;1063
177988;1063
98505;1063
27319;1063
115327;1063
9829;1063
202409;1063
176514;1063
161649;1063
209359;1063
32316;1063
52095;1063
9941;1063
220993;1063
368578;1063
116275;1063
267641;1063
221243;1063
27510;1063
165316;1063
201093;1063
41764;1063
226798;1063
2631;1063
99676;1063
221333;1063
347052;1063
134811;1063
10168;1063
116507;1063
252349;1063
228852;1063
208431;1063
2753;1063
32674;1063
10206;1063
2754;1063
247180;1063
41948;1063
198235;1063
116731;1063
32702;1063
116744;1063
85090;1063
52935;1063
52936;1063
17228;1063
242730;1063
74585;1063
10334;1063
117093;1063
286011;1063
63844;1063
204071;1063
427034;1063
242853;1063
2965;1063
2969;1063
42295;1063
117363;1063
27738;1063
117673;1063
64143;1063
292582;1063
176683;1063
101116;1063
442606;1063
85716;1063
127636;1063
127638;1063
117873;1063
64253;1063
75043;1063
208497;1063
352063;1063
17442;1063
325218;1063
42630;1063
64315;1063
306349;1063
85807;1063
27824;1063
